step,K,U,E
3557,0.1461347244,-0.1834077506,-0.0372730262
3558,0.1465425898,-0.1838148574,-0.0372722676
3559,0.1469522135,-0.1842363339,-0.0372841204
3560,0.1473635952,-0.1846396996,-0.0372761044
3561,0.1477767281,-0.1850524863,-0.0372757582
3562,0.1481916297,-0.1854642014,-0.0372725717
3563,0.1486083155,-0.1858841836,-0.0372758681
3564,0.1490268031,-0.1863043703,-0.0372775672
3565,0.1494471016,-0.1867266846,-0.0372795830
3566,0.1498692199,-0.1871494584,-0.0372802385
3567,0.1502931510,-0.1875634752,-0.0372703242
3568,0.1507189219,-0.1880009753,-0.0372820533
3569,0.1511465400,-0.1884159858,-0.0372694458
3570,0.1515760161,-0.1888568969,-0.0372808808
3571,0.1520073670,-0.1892796096,-0.0372722426
3572,0.1524405928,-0.1897169463,-0.0372763535
3573,0.1528757122,-0.1901482561,-0.0372725439
3574,0.1533127440,-0.1905949710,-0.0372822270
3575,0.1537516827,-0.1910183182,-0.0372666355
3576,0.1541925343,-0.1914645667,-0.0372720323
3577,0.1546353440,-0.1919149858,-0.0372796419
3578,0.1550801048,-0.1923526341,-0.0372725292
3579,0.1555268173,-0.1927991765,-0.0372723592
3580,0.1559755022,-0.1932471579,-0.0372716557
3581,0.1564261755,-0.1937001421,-0.0372739666
3582,0.1568788570,-0.1941570862,-0.0372782292
3583,0.1573335434,-0.1946037325,-0.0372701890
3584,0.1577902413,-0.1950609127,-0.0372706714
3585,0.1582489781,-0.1955220680,-0.0372730899
3586,0.1587097682,-0.1959844707,-0.0372747024
3587,0.1591726183,-0.1964456321,-0.0372730138
3588,0.1596375389,-0.1969107888,-0.0372732499
3589,0.1601045545,-0.1973839147,-0.0372793602
3590,0.1605736820,-0.1978560285,-0.0372823465
3591,0.1610449223,-0.1983255936,-0.0372806713
3592,0.1615182801,-0.1987966469,-0.0372783668
3593,0.1619937623,-0.1992660982,-0.0372723358
3594,0.1624713902,-0.1997463955,-0.0372750054
3595,0.1629511889,-0.2002284007,-0.0372772119
3596,0.1634331595,-0.2007048228,-0.0372716634
3597,0.1639173093,-0.2011870636,-0.0372697543
3598,0.1644036785,-0.2016854762,-0.0372817977
3599,0.1648922724,-0.2021663176,-0.0372740452
3600,0.1653830902,-0.2026598083,-0.0372767181
3601,0.1658761623,-0.2031558430,-0.0372796807
3602,0.1663715047,-0.2036548742,-0.0372833695
3603,0.1668691105,-0.2041419255,-0.0372728150
3604,0.1673690063,-0.2046538102,-0.0372848038
3605,0.1678712041,-0.2051436152,-0.0372724111
3606,0.1683757011,-0.2056490873,-0.0372733862
3607,0.1688825504,-0.2061681461,-0.0372855957
3608,0.1693917424,-0.2066624662,-0.0372707238
3609,0.1699032661,-0.2071702341,-0.0372669679
3610,0.1704171754,-0.2076942119,-0.0372770365
3611,0.1709335070,-0.2082201554,-0.0372866485
3612,0.1714522315,-0.2087204493,-0.0372682178
3613,0.1719733617,-0.2092496326,-0.0372762709
3614,0.1724969285,-0.2097648929,-0.0372679644
3615,0.1730229449,-0.2102975051,-0.0372745602
3616,0.1735514488,-0.2108316080,-0.0372801592
3617,0.1740824535,-0.2113674560,-0.0372850026
3618,0.1746159519,-0.2118919352,-0.0372759833
3619,0.1751519575,-0.2124312085,-0.0372792510
3620,0.1756904999,-0.2129693950,-0.0372788951
3621,0.1762315720,-0.2134989665,-0.0372673945
3622,0.1767751920,-0.2140429808,-0.0372677888
3623,0.1773213944,-0.2145890480,-0.0372676536
3624,0.1778701931,-0.2151368462,-0.0372666531
3625,0.1784216261,-0.2157014613,-0.0372798352
3626,0.1789757078,-0.2162525943,-0.0372768866
3627,0.1795324285,-0.2168056853,-0.0372732568
3628,0.1800918148,-0.2173680359,-0.0372762211
3629,0.1806538886,-0.2179292220,-0.0372753334
3630,0.1812186523,-0.2184877948,-0.0372691425
3631,0.1817861375,-0.2190630270,-0.0372768895
3632,0.1823563594,-0.2196251813,-0.0372688220
3633,0.1829293204,-0.2201965784,-0.0372672580
3634,0.1835050701,-0.2207832721,-0.0372782020
3635,0.1840836364,-0.2213664761,-0.0372828397
3636,0.1846650001,-0.2219355536,-0.0372705536
3637,0.1852491990,-0.2225360585,-0.0372868594
3638,0.1858362489,-0.2231089982,-0.0372727493
3639,0.1864261427,-0.2236993462,-0.0372732035
3640,0.1870189219,-0.2242921990,-0.0372732771
3641,0.1876145996,-0.2248846716,-0.0372700720
3642,0.1882132150,-0.2254947001,-0.0372814851
3643,0.1888147872,-0.2260931981,-0.0372784109
3644,0.1894193097,-0.2266934825,-0.0372741727
3645,0.1900268223,-0.2273099189,-0.0372830966
3646,0.1906373653,-0.2279281504,-0.0372907852
3647,0.1912509321,-0.2285343714,-0.0372834392
3648,0.1918675161,-0.2291426847,-0.0372751686
3649,0.1924871580,-0.2297672952,-0.0372801371
3650,0.1931098989,-0.2303940495,-0.0372841506
3651,0.1937357323,-0.2310082160,-0.0372724838
3652,0.1943646996,-0.2316533549,-0.0372886553
3653,0.1949968187,-0.2322719335,-0.0372751148
3654,0.1956320831,-0.2329073347,-0.0372752516
3655,0.1962705352,-0.2335444910,-0.0372739559
3656,0.1969122014,-0.2341886741,-0.0372764727
3657,0.1975571248,-0.2348446745,-0.0372875497
3658,0.1982052904,-0.2354739575,-0.0372686670
3659,0.1988567456,-0.2361513803,-0.0372946348
3660,0.1995115085,-0.2367844316,-0.0372729231
3661,0.2001695446,-0.2374346027,-0.0372650581
3662,0.2008309265,-0.2381036787,-0.0372727522
3663,0.2014956991,-0.2387736491,-0.0372779500
3664,0.2021638590,-0.2394340593,-0.0372702003
3665,0.2028354432,-0.2401183830,-0.0372829398
3666,0.2035104800,-0.2407883784,-0.0372778984
3667,0.2041889751,-0.2414691508,-0.0372801757
3668,0.2048709336,-0.2421351671,-0.0372642335
3669,0.2055563756,-0.2428207043,-0.0372643287
3670,0.2062453807,-0.2435255490,-0.0372801683
3671,0.2069379723,-0.2442173627,-0.0372793904
3672,0.2076341267,-0.2449015372,-0.0372674105
3673,0.2083338737,-0.2456031773,-0.0372693036
3674,0.2090372764,-0.2463162774,-0.0372790010
3675,0.2097443501,-0.2470195251,-0.0372751750
3676,0.2104550892,-0.2477218824,-0.0372667932
3677,0.2111695368,-0.2484424206,-0.0372728838
3678,0.2118877422,-0.2491654399,-0.0372776977
3679,0.2126097029,-0.2498769259,-0.0372672230
3680,0.2133354316,-0.2505998664,-0.0372644348
3681,0.2140649914,-0.2513394601,-0.0372744686
3682,0.2147984146,-0.2520727468,-0.0372743323
3683,0.2155357140,-0.2528118668,-0.0372761528
3684,0.2162769290,-0.2535593734,-0.0372824443
3685,0.2170220931,-0.2543101421,-0.0372880490
3686,0.2177712134,-0.2550538760,-0.0372826626
3687,0.2185243072,-0.2558057283,-0.0372814211
3688,0.2192813977,-0.2565545208,-0.0372731231
3689,0.2200425156,-0.2573158813,-0.0372733657
3690,0.2208077080,-0.2580831864,-0.0372754783
3691,0.2215770159,-0.2588588681,-0.0372818522
3692,0.2223504405,-0.2596186786,-0.0372682380
3693,0.2231280134,-0.2604036493,-0.0372756359
3694,0.2239098065,-0.2611949648,-0.0372851583
3695,0.2246958285,-0.2619762489,-0.0372804204
3696,0.2254860917,-0.2627659535,-0.0372798618
3697,0.2262806323,-0.2635588911,-0.0372782588
3698,0.2270794831,-0.2643581476,-0.0372786645
3699,0.2278826699,-0.2651564568,-0.0372737869
3700,0.2286902292,-0.2659672183,-0.0372769891
3701,0.2295022228,-0.2667906727,-0.0372884499
3702,0.2303186604,-0.2675981606,-0.0372795002
3703,0.2311395410,-0.2684118851,-0.0372723441
3704,0.2319649093,-0.2692346451,-0.0372697358
3705,0.2327948250,-0.2700724122,-0.0372775872
3706,0.2336293300,-0.2709090132,-0.0372796832
3707,0.2344684199,-0.2717349492,-0.0372665293
3708,0.2353121416,-0.2725877654,-0.0372756239
3709,0.2361605747,-0.2734477094,-0.0372871346
3710,0.2370136967,-0.2742790091,-0.0372653123
3711,0.2378715366,-0.2751450804,-0.0372735438
3712,0.2387341754,-0.2760105119,-0.0372763364
3713,0.2396016095,-0.2768655104,-0.0372639008
3714,0.2404739025,-0.2777552986,-0.0372813961
3715,0.2413510842,-0.2786161690,-0.0372650848
3716,0.2422331854,-0.2795128817,-0.0372796963
3717,0.2431202558,-0.2803910001,-0.0372707443
3718,0.2440123266,-0.2812943569,-0.0372820303
3719,0.2449094094,-0.2821685970,-0.0372591876
3720,0.2458115554,-0.2830892383,-0.0372776829
3721,0.2467188158,-0.2839804528,-0.0372616370
3722,0.2476312302,-0.2849120028,-0.0372807725
3723,0.2485488944,-0.2858431164,-0.0372942221
3724,0.2494717703,-0.2867446928,-0.0372729225
3725,0.2503998949,-0.2876851513,-0.0372852565
3726,0.2513333332,-0.2886103139,-0.0372769808
3727,0.2522720862,-0.2895406797,-0.0372685935
3728,0.2532162202,-0.2904899761,-0.0372737560
3729,0.2541658055,-0.2914468036,-0.0372809982
3730,0.2551208689,-0.2923989992,-0.0372781303
3731,0.2560814211,-0.2933508899,-0.0372694688
3732,0.2570475133,-0.2943189390,-0.0372714257
3733,0.2580192261,-0.2953013923,-0.0372821662
3734,0.2589966085,-0.2962834797,-0.0372868712
3735,0.2599796590,-0.2972543904,-0.0372747314
3736,0.2609684225,-0.2982487340,-0.0372803116
3737,0.2619629347,-0.2992269565,-0.0372640218
3738,0.2629632242,-0.3002243959,-0.0372611717
3739,0.2639693888,-0.3012415602,-0.0372721714
3740,0.2649814749,-0.3022512848,-0.0372698099
3741,0.2659994986,-0.3032650557,-0.0372655571
3742,0.2670235113,-0.3042897098,-0.0372661984
3743,0.2680535745,-0.3053230951,-0.0372695205
3744,0.2690897359,-0.3063599719,-0.0372702360
3745,0.2701320345,-0.3074010512,-0.0372690167
3746,0.2711805104,-0.3084468929,-0.0372663825
3747,0.2722352357,-0.3095121994,-0.0372769637
3748,0.2732962916,-0.3105864135,-0.0372901218
3749,0.2743636874,-0.3116443870,-0.0372806996
3750,0.2754374465,-0.3127183178,-0.0372808713
3751,0.2765176103,-0.3137848279,-0.0372672176
3752,0.2776042205,-0.3148671145,-0.0372628940
3753,0.2786973984,-0.3159818550,-0.0372844566
3754,0.2797971822,-0.3170705098,-0.0372733276
3755,0.2809035592,-0.3181659333,-0.0372623741
3756,0.2820166197,-0.3192869822,-0.0372703625
3757,0.2831364504,-0.3204126293,-0.0372761789
3758,0.2842630772,-0.3215335805,-0.0372705033
3759,0.2853965887,-0.3226898881,-0.0372932993
3760,0.2865370053,-0.3238078225,-0.0372708172
3761,0.2876843536,-0.3249640045,-0.0372796509
3762,0.2888387483,-0.3261246363,-0.0372858881
3763,0.2900001660,-0.3272565177,-0.0372563518
3764,0.2911686987,-0.3284489125,-0.0372802138
3765,0.2923444186,-0.3296020903,-0.0372576718
3766,0.2935273731,-0.3308041698,-0.0372767967
3767,0.2947176555,-0.3319892907,-0.0372716352
3768,0.2959152949,-0.3331915106,-0.0372762156
3769,0.2971203865,-0.3344085069,-0.0372881204
3770,0.2983329070,-0.3355858998,-0.0372529928
3771,0.2995529326,-0.3368254634,-0.0372725308
3772,0.3007806331,-0.3380704201,-0.0372897870
3773,0.3020160132,-0.3392983801,-0.0372823669
3774,0.3032590769,-0.3405306722,-0.0372715953
3775,0.3045099231,-0.3417911729,-0.0372812497
3776,0.3057686573,-0.3430598241,-0.0372911668
3777,0.3070352893,-0.3443105318,-0.0372752425
3778,0.3083098179,-0.3455635844,-0.0372537665
3779,0.3095923670,-0.3468584179,-0.0372660510
3780,0.3108830672,-0.3481589344,-0.0372758672
3781,0.3121819456,-0.3494514107,-0.0372694651
3782,0.3134890576,-0.3507629369,-0.0372738793
3783,0.3148044918,-0.3520824113,-0.0372779195
3784,0.3161283100,-0.3534075755,-0.0372792655
3785,0.3174605637,-0.3547354296,-0.0372748659
3786,0.3188013329,-0.3560829670,-0.0372816341
3787,0.3201506749,-0.3574222721,-0.0372715972
3788,0.3215086298,-0.3587724189,-0.0372637890
3789,0.3228752847,-0.3601371536,-0.0372618689
3790,0.3242507163,-0.3615073723,-0.0372566560
3791,0.3256350949,-0.3629352215,-0.0373001266
3792,0.3270284875,-0.3643204462,-0.0372919587
3793,0.3284308437,-0.3657085685,-0.0372777248
3794,0.3298422181,-0.3671023763,-0.0372601582
3795,0.3312627365,-0.3685328943,-0.0372701578
3796,0.3326925455,-0.3699780209,-0.0372854753
3797,0.3341316425,-0.3713902834,-0.0372586409
3798,0.3355801026,-0.3728536212,-0.0372735187
3799,0.3370380748,-0.3743175564,-0.0372794816
3800,0.3385055629,-0.3757650478,-0.0372594849
3801,0.3399826933,-0.3772701808,-0.0372874875
3802,0.3414695256,-0.3787281745,-0.0372586489
3803,0.3429661639,-0.3802635250,-0.0372973611
3804,0.3444726744,-0.3817339267,-0.0372612523
3805,0.3459891248,-0.3832830333,-0.0372939085
3806,0.3475155822,-0.3847660637,-0.0372504815
3807,0.3490521092,-0.3863261360,-0.0372740267
3808,0.3505989289,-0.3878928143,-0.0372938854
3809,0.3521559948,-0.3894131985,-0.0372572037
3810,0.3537233770,-0.3909938793,-0.0372705023
3811,0.3553012965,-0.3925963170,-0.0372950204
3812,0.3568897665,-0.3941643210,-0.0372745546
3813,0.3584887992,-0.3957538369,-0.0372650378
3814,0.3600985598,-0.3973778439,-0.0372792841
3815,0.3617191887,-0.3990118861,-0.0372926975
3816,0.3633507534,-0.4006474877,-0.0372967343
3817,0.3649933285,-0.4022961308,-0.0373028023
3818,0.3666469960,-0.4039492506,-0.0373022546
3819,0.3683117632,-0.4055822571,-0.0372704940
3820,0.3699877466,-0.4072680810,-0.0372803344
3821,0.3716751128,-0.4089560253,-0.0372809125
3822,0.3733739043,-0.4106420679,-0.0372681636
3823,0.3750842751,-0.4123792154,-0.0372949403
3824,0.3768063257,-0.4140897257,-0.0372834000
3825,0.3785401082,-0.4158306513,-0.0372905431
3826,0.3802857161,-0.4175627546,-0.0372770385
3827,0.3820431854,-0.4192995988,-0.0372564134
3828,0.3838126255,-0.4210605964,-0.0372479709
3829,0.3855942917,-0.4228904634,-0.0372961718
3830,0.3873882738,-0.4246704317,-0.0372821578
3831,0.3891945166,-0.4264557614,-0.0372612448
3832,0.3910132280,-0.4283072564,-0.0372940284
3833,0.3928444990,-0.4301118590,-0.0372673599
3834,0.3946883254,-0.4319408559,-0.0372525304
3835,0.3965449255,-0.4338208646,-0.0372759391
3836,0.3984143849,-0.4356667151,-0.0372523302
3837,0.4002968215,-0.4375779333,-0.0372811117
3838,0.4021923144,-0.4394370748,-0.0372447604
3839,0.4041009581,-0.4413690258,-0.0372680676
3840,0.4060230251,-0.4433263711,-0.0373033460
3841,0.4079584655,-0.4452143124,-0.0372558469
3842,0.4099073689,-0.4471903343,-0.0372829655
3843,0.4118700043,-0.4491747015,-0.0373046972
3844,0.4138463210,-0.4511063561,-0.0372600351
3845,0.4158364098,-0.4531093769,-0.0372729671
3846,0.4178405039,-0.4551211073,-0.0372806034
3847,0.4198586950,-0.4571423963,-0.0372837013
3848,0.4218911167,-0.4591906574,-0.0372995407
3849,0.4239379028,-0.4612481533,-0.0373102505
3850,0.4259990329,-0.4632656142,-0.0372665813
3851,0.4280746413,-0.4653600442,-0.0372854028
3852,0.4301648948,-0.4674279470,-0.0372630521
3853,0.4322699626,-0.4695742325,-0.0373042699
3854,0.4343900234,-0.4716977546,-0.0373077312
3855,0.4365250569,-0.4738126225,-0.0372875656
3856,0.4386751669,-0.4759593018,-0.0372841349
3857,0.4408404997,-0.4781158749,-0.0372753753
3858,0.4430211430,-0.4802784899,-0.0372573470
3859,0.4452173379,-0.4825178442,-0.0373005064
3860,0.4474292251,-0.4847192436,-0.0372900185
3861,0.4496567482,-0.4869120355,-0.0372552873
3862,0.4519001766,-0.4892085097,-0.0373083332
3863,0.4541596525,-0.4914406685,-0.0372810159
3864,0.4564351021,-0.4936829208,-0.0372478187
3865,0.4587267793,-0.4960036479,-0.0372768686
3866,0.4610348440,-0.4982934428,-0.0372585989
3867,0.4633593952,-0.5006353723,-0.0372759771
3868,0.4657005942,-0.5029731128,-0.0372725186
3869,0.4680585238,-0.5053297113,-0.0372711875
3870,0.4704333636,-0.5077235239,-0.0372901603
3871,0.4728251149,-0.5100586088,-0.0372334939
3872,0.4752339393,-0.5125024015,-0.0372684622
3873,0.4776600979,-0.5149296157,-0.0372695178
3874,0.4801036912,-0.5173959563,-0.0372922651
3875,0.4825648651,-0.5198658031,-0.0373009380
3876,0.4850436283,-0.5223148289,-0.0372712005
3877,0.4875400063,-0.5247750984,-0.0372350922
3878,0.4900542255,-0.5273027999,-0.0372485744
3879,0.4925865136,-0.5298425457,-0.0372560321
3880,0.4951369689,-0.5323934035,-0.0372564346
3881,0.4977057727,-0.5349927493,-0.0372869765
3882,0.5002931158,-0.5376081967,-0.0373150810
3883,0.5028990028,-0.5401901756,-0.0372911727
3884,0.5055234468,-0.5427921391,-0.0372686923
3885,0.5081665903,-0.5454185175,-0.0372519272
3886,0.5108287440,-0.5481399695,-0.0373112255
3887,0.5135100211,-0.5507985683,-0.0372885472
3888,0.5162103275,-0.5534604688,-0.0372501413
3889,0.5189299735,-0.5562403645,-0.0373103910
3890,0.5216691176,-0.5589561527,-0.0372870350
3891,0.5244277838,-0.5617310165,-0.0373032327
3892,0.5272060614,-0.5644712312,-0.0372651698
3893,0.5300041543,-0.5673228676,-0.0373187133
3894,0.5328221497,-0.5700871826,-0.0372650329
3895,0.5356600745,-0.5729374579,-0.0372773835
3896,0.5385182245,-0.5758228761,-0.0373046515
3897,0.5413965684,-0.5786463757,-0.0372498073
3898,0.5442951951,-0.5815609005,-0.0372657055
3899,0.5472143559,-0.5844884823,-0.0372741264
3900,0.5501541769,-0.5874512705,-0.0372970936
3901,0.5531147730,-0.5904225247,-0.0373077517
3902,0.5560962167,-0.5934109457,-0.0373147290
3903,0.5590985781,-0.5964077599,-0.0373091818
3904,0.5621219252,-0.5994221267,-0.0373002014
3905,0.5651663323,-0.6024488437,-0.0372825114
3906,0.5682319106,-0.6055115731,-0.0372796626
3907,0.5713187679,-0.6085873626,-0.0372685946
3908,0.5744269604,-0.6116754885,-0.0372485281
3909,0.5775565414,-0.6147768811,-0.0372203397
3910,0.5807077899,-0.6180019240,-0.0372941341
3911,0.5838808005,-0.6211525148,-0.0372717143
3912,0.5870756148,-0.6244048137,-0.0373291989
3913,0.5902922714,-0.6275810033,-0.0372887318
3914,0.5935306237,-0.6307702134,-0.0372395897
3915,0.5967908711,-0.6340568437,-0.0372659726
3916,0.6000732558,-0.6373811245,-0.0373078686
3917,0.6033776858,-0.6406372173,-0.0372595315
3918,0.6067042301,-0.6440161462,-0.0373119161
3919,0.6100530098,-0.6473550280,-0.0373020183
3920,0.6134238522,-0.6506684871,-0.0372446348
3921,0.6168168574,-0.6540869584,-0.0372701010
3922,0.6202321908,-0.6575176937,-0.0372855028
3923,0.6236698268,-0.6609566987,-0.0372868719
3924,0.6271297429,-0.6644131376,-0.0372833948
3925,0.6306119629,-0.6679069965,-0.0372950336
3926,0.6341164861,-0.6714089631,-0.0372924770
3927,0.6376432324,-0.6749076750,-0.0372644425
3928,0.6411921924,-0.6784591053,-0.0372669130
3929,0.6447633836,-0.6820276907,-0.0372643071
3930,0.6483567443,-0.6856088009,-0.0372520566
3931,0.6519723431,-0.6892917678,-0.0373194247
3932,0.6556100904,-0.6928963821,-0.0372862917
3933,0.6592697373,-0.6965128728,-0.0372431356
3934,0.6629513185,-0.7002317226,-0.0372804041
3935,0.6666547621,-0.7039020336,-0.0372472714
3936,0.6703799628,-0.7076644259,-0.0372844630
3937,0.6741268148,-0.7113823909,-0.0372555761
3938,0.6778951267,-0.7151464041,-0.0372512774
3939,0.6816848510,-0.7189731588,-0.0372883079
3940,0.6854957538,-0.7227233786,-0.0372276249
3941,0.6893276392,-0.7265762175,-0.0372485783
3942,0.6931804037,-0.7304294706,-0.0372490669
3943,0.6970538786,-0.7343550756,-0.0373011970
3944,0.7009478262,-0.7382375928,-0.0372897666
3945,0.7048619759,-0.7421821510,-0.0373201751
3946,0.7087960401,-0.7460776759,-0.0372816359
3947,0.7127497093,-0.7500347279,-0.0372850186
3948,0.7167227261,-0.7540050341,-0.0372823080
3949,0.7207147542,-0.7579836746,-0.0372689205
3950,0.7247254336,-0.7619694117,-0.0372439781
3951,0.7287544629,-0.7660575398,-0.0373030769
3952,0.7328014363,-0.7700567057,-0.0372552694
3953,0.7368658870,-0.7741163260,-0.0372504390
3954,0.7409474310,-0.7782230647,-0.0372756337
3955,0.7450455872,-0.7822933736,-0.0372477865
3956,0.7491598726,-0.7864640761,-0.0373042035
3957,0.7532897546,-0.7905430116,-0.0372532570
3958,0.7574346607,-0.7947218532,-0.0372871925
3959,0.7615940332,-0.7989033790,-0.0373093457
3960,0.7657672177,-0.8029916525,-0.0372244348
3961,0.7699535578,-0.8071771433,-0.0372235855
3962,0.7741523893,-0.8114236031,-0.0372712138
3963,0.7783629817,-0.8156156481,-0.0372526664
3964,0.7825845611,-0.8198564919,-0.0372719309
3965,0.7868163175,-0.8240956477,-0.0372793301
3966,0.7910574025,-0.8283377687,-0.0372803663
3967,0.7953069296,-0.8325772879,-0.0372703583
3968,0.7995639783,-0.8368076558,-0.0372436775
3969,0.8038275909,-0.8410332882,-0.0372056973
3970,0.8080966377,-0.8454124960,-0.0373158583
3971,0.8123700570,-0.8496254039,-0.0372553469
3972,0.8166468124,-0.8538888033,-0.0372419908
3973,0.8209255812,-0.8582388055,-0.0373132244
3974,0.8252051495,-0.8624777843,-0.0372726348
3975,0.8294842150,-0.8668102316,-0.0373260166
3976,0.8337614594,-0.8710246014,-0.0372631420
3977,0.8380354807,-0.8753297317,-0.0372942509
3978,0.8423046664,-0.8796089103,-0.0373042439
3979,0.8465675760,-0.8838398155,-0.0372722395
3980,0.8508226199,-0.8880880783,-0.0372654584
3981,0.8550679432,-0.8923679068,-0.0372999636
3982,0.8593016667,-0.8966304427,-0.0373287760
3983,0.8635220649,-0.9008335760,-0.0373115110
3984,0.8677272558,-0.9050467806,-0.0373195249
3985,0.8719151064,-0.9092526007,-0.0373374943
3986,0.8760835973,-0.9134040968,-0.0373204995
3987,0.8802306897,-0.9175288862,-0.0372981965
3988,0.8843539670,-0.9216705728,-0.0373166058
3989,0.8884511749,-0.9257218399,-0.0372706651
3990,0.8925199538,-0.9297851550,-0.0372652012
3991,0.8965573858,-0.9338494827,-0.0372920970
3992,0.9005608654,-0.9378338556,-0.0372729902
3993,0.9045279174,-0.9417732516,-0.0372453342
3994,0.9084552767,-0.9457433214,-0.0372880447
3995,0.9123400630,-0.9495839058,-0.0372438428
3996,0.9161789054,-0.9534933473,-0.0373144419
3997,0.9199687025,-0.9572244661,-0.0372557635
